file name	dimension	resolution	dwi count(b0/dwi)	max b-value	DWI contrast	neighboring DWI correlation	neighboring DWI correlation(masked)	#bad slices	outlier
sub-0991_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.312828	0.870974	0.764391	13	0
sub-0992_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.343508	0.863554	0.730625	263	0
sub-0993_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.288679	0.888466	0.824447	86	0
sub-0994_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.04569	0.754144	0.599868	642	0
sub-0997_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.049603	0.829847	0.617433	55	0
sub-0998_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.270872	0.854877	0.723302	152	0
sub-0998_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.357381	0.868415	0.742218	29	0
sub-1001_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.068593	0.850748	0.561798	103	0
sub-1004_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.258028	0.896767	0.808413	81	0
sub-1005_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.44719	0.911595	0.814315	3	0
sub-1006_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.103927	0.863685	0.551707	27	0
sub-1007_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.282691	0.835925	0.635258	167	0
sub-1008_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.030786	0.875432	0.612191	72	0
sub-1009_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.342002	0.867277	0.781704	60	0
sub-1010_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.019933	0.871788	0.622957	146	0
sub-1011_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.333177	0.902025	0.821555	2	0
sub-1012_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.326414	0.823221	0.569836	97	0
sub-1013_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.03696	0.885494	0.57159	5	0
sub-1014_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.25223	0.777893	0.639774	130	0
sub-1015_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.399286	0.894129	0.79712	0	0
sub-1017_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.015592	0.897138	0.61018	3	0
sub-1020_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.03623	0.890659	0.646991	5	0
sub-1021_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.39513	0.871503	0.69394	10	0
sub-1023_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.046097	0.886143	0.611935	1	0
sub-1027_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.033371	0.863009	0.639246	7	0
sub-1028_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.230266	0.858061	0.751043	4	0
sub-1029_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.041782	0.859046	0.600371	24	0
sub-1030_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.026476	0.859942	0.602405	5	0
sub-1031_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.063802	0.8179	0.634054	95	0
sub-1035_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.304359	0.851671	0.708141	59	0
sub-1038_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.051115	0.872837	0.606109	7	0
sub-1039_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.037886	0.877036	0.587487	0	0
sub-1041_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.016668	0.867549	0.603471	12	0
sub-1042_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.387097	0.868464	0.735271	2	0
sub-1044_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.009749	0.856622	0.547304	154	0
sub-1045_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.027148	0.878685	0.616564	3	0
sub-1046_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.049566	0.882267	0.586302	333	0
sub-1047_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.263849	0.874916	0.779224	16	0
sub-1048_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.269823	0.89454	0.81567	54	0
sub-1051_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.30786	0.876652	0.785183	27	0
sub-1053_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.077964	0.830225	0.454945	1108	0
sub-1053_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.065172	0.86342	0.542866	4	0
sub-1054_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.054989	0.880717	0.610109	1	0
sub-1056_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.079466	0.828818	0.570737	4	0
sub-1057_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.035673	0.870772	0.613713	0	0
sub-1057_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.036133	0.841286	0.584151	77	0
sub-1058_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.025312	0.861741	0.651772	43	0
sub-1059_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.025094	0.855202	0.622426	7	0
sub-1060_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.293231	0.909305	0.821063	9	0
sub-1062_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.029038	0.858006	0.607912	57	0
sub-1062_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.051361	0.844333	0.573402	44	0
sub-1063_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.042034	0.772522	0.588229	824	0
sub-1063_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.05923	0.811121	0.547924	291	0
sub-1066_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.021753	0.88999	0.674275	3	0
sub-1067_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.053988	0.831688	0.606369	21	0
sub-1069_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.042072	0.879139	0.604873	10	0
sub-1069_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.314431	0.891995	0.806988	0	0
sub-1070_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.412824	0.866041	0.738608	0	0
sub-1071_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.038998	0.853381	0.626976	0	0
sub-1072_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.038813	0.873542	0.592699	1	0
sub-1073_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.323496	0.897311	0.791375	28	0
sub-1074_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.285402	0.803514	0.588749	37	0
sub-1077_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.045387	0.78207	0.587689	702	0
sub-1078_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.042452	0.882041	0.592489	0	0
sub-1079_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.295341	0.878953	0.789579	0	0
sub-1080_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.030844	0.893072	0.60429	0	0
sub-1083_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.037575	0.880562	0.61058	16	0
sub-1084_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.029576	0.878177	0.649189	7	0
sub-1084_ses-02_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.03055	0.890719	0.661834	0	0
sub-1085_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.347772	0.855855	0.716179	4	0
sub-1086_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.322675	0.868451	0.755581	2	0
sub-1088_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.050465	0.895131	0.604225	1	0
sub-1089_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.252489	0.845171	0.734528	98	0
sub-1092_ses-01_dwi.sz	128 128 55	1.79688 1.79688 2	11/94	1150	1.044165	0.876417	0.65739	21	0
